"Cluster"
"EPHX1" 2
"AVPR1A" 1
"TNFAIP8" 1
"CALCRL" 6
"UBXD7" 13
"ZNF674" 31
"TMEM35" 1
"LGALS9" 14
"ZDHHC23" 3
"SLC16A3" 7
"ITIH2" 15
"MICAL3" 7
"TNNI3K" 3
"THBS2" 17
"CA2" 23
"RANBP17" 8
"CRYZ" 2
"GBAS" 7
"MPZL3" 3
"PCDH8" 11
"KCNK15" 1
"TNIP2" 32
"SPC25" 8
"STEAP2" 2
"TCIRG1" 5
"KIAA1305" 4
"HSH2D" 16
"SCAMP1" 1
"KIAA1913" 2
"PTS" 7
"C16orf46" 0
"DDC" 2
"ANPEP" 2
"PROM1" 37
"SIGLEC10" 5
"FAM26E" 6
"GLRX5" 1
"CHRM2" 4
"ECAT8" 15
"C1orf59" 16
"CTDSPL" 1
"NHEDC2" 3
"PDE11A" 9
"KLHL29" 1
"CD5" 16
"C18orf17" 5
"CLYBL" 5
"CMBL" 2
"NKAPL" 11
"OR4C6" 0
"TMEM163" 26
"CCL21" 3
"FMO2" 2
"RPTN" 0
"MSTN" 3
"MOGAT1" 2
"AKAP5" 6
"ACTG2" 4
"RSAD2" 9
"KRTDAP" 1
"MYH8" 2
"TTN" 16
"PLLP" 1
"MEST" 1
"ANGPTL2" 2
"CPA5" 26
"CD300LF" 14
"WISP3" 6
"NEDD9" 4
"SMPDL3B" 0
"PSG6" 1
"COX6A2" 12
"SCNN1A" 1
"UGT2B11" 2
"PDZK1" 2
"ZNF323" 36
"CXCL6" 1
"SLC34A2" 8
"UPP1" 3
"LOC388524" 22
"PRKAB1" 5
"EYA4" 4
"KIF20A" 8
"ALG10" 9
"MICALL2" 13
"ITGB3" 29
"TCEA3" 2
"PSCDBP" 1
"C13orf15" 6
"COL10A1" 17
"GNG13" 3
"F12" 1
"CPXCR1" 0
"PI16" 0
"ELL2" 3
"C9orf167" 7
"PVRL3" 3
"GPR87" 1
"FREM1" 1
"LAMA4" 4
"CTNNA2" 1
"KCNK5" 2
"SC65" 1
"MGEA5" 13
"BCAT1" 8
"DNER" 7
"CHAC2" 7
"CCL3" 14
"APITD1" 2
"IRAK4" 7
"SERPINI2" 10
"CEP170L" 3
"TTC9" 1
"MYOM3" 2
"NRG1" 2
"TBC1D9" 1
"FANK1" 39
"MYH7B" 26
"MARVELD2" 3
"ZNF683" 10
"GIT2" 7
"C14orf161" 3
"LRRC44" 0
"C6orf65" 1
"SLC17A8" 2
"NPAS3" 2
"C17orf76" 4
"FMN2" 1
"BEX5" 9
"NUSAP1" 8
"ASB2" 16
"HBG1" 15
"RPRML" 1
"FAM38B" 4
"FARP1" 2
"C1orf79" 1
"CYP11A1" 1
"ABCC6" 2
"PBX4" 1
"MOSC1" 3
"NCF4" 5
"LOC441376" 0
"RAB1B" 9
"ARTS-1" 7
"NAP1L2" 1
"EPB41L4B" 1
"FAM134B" 5
"HS3ST3A1" 21
"CPXM2" 2
"TRIB3" 24
"SLC2A5" 1
"OR5L1" 12
"KCNK3" 3
"RP11-35N6.1" 1
"AQP9" 5
"SLC15A2" 2
"MREG" 1
"SLC12A8" 41
"TMEM174" 21
"LRRN1" 30
"NFIA" 7
"LEP" 8
"PCDH21" 1
"CCDC34" 1
"PTPN22" 16
"ITGA3" 5
"UNC45B" 4
"A2M" 4
"CCDC66" 40
"ANXA3" 3
"RNF32" 1
"HES1" 4
"CLC" 5
"NEIL1" 13
"C16orf45" 7
"C10orf125" 1
"SLFN12" 1
"NCOR2" 13
"TNFRSF9" 10
"ALX1" 11
"PODN" 17
"HIST1H1E" 34
"TM4SF4" 1
"CORO2A" 8
"ETNK2" 2
"APOE" 5
"G30" 12
"ST8SIA4" 3
"F2RL1" 2
"FAM19A4" 15
"DSCR6" 30
"C21orf13" 1
"BCHE" 11
"BCL2" 4
"HBZ" 15
"MYO15B" 2
"SPZ1" 40
"KIAA1324" 8
"PLCL2" 12
"NAALADL1" 7
"DUSP5" 3
"PXDN" 29
"SLMO1" 1
"BIRC7" 0
"A4GALT" 1
"FAM110C" 2
"ADAM32" 2
"CRHBP" 6
"IRS1" 2
"MRPL34" 7
"TSPAN7" 36
"RHOH" 16
"SFRS5" 12
"PCDH18" 4
"MAPK10" 0
"NUDT12" 23
"GGTL4" 2
"DAPP1" 5
"KIAA0748" 1
"NFIL3" 3
"CLDN6" 11
"CIITA" 10
"EPHA4" 4
"FANCC" 2
"CMTM3" 5
"PSG3" 1
"C6orf208" 2
"TPBG" 1
"OSR2" 15
"PCSK6" 3
"LONRF2" 1
"EFCBP2" 2
"KIF14" 8
"PTPRH" 8
"TAS2R3" 0
"LOC440356" 22
"SORBS2" 2
"SH3PXD2A" 25
"SH2D2A" 16
"SPINK5" 4
"MT1G" 38
"SFRP2" 20
"RIC3" 2
"DUS4L" 1
"TNFAIP6" 3
"UPP2" 2
"CYP19A1" 11
"FAM26B" 25
"CRYBA1" 11
"MRPL41" 3
"CRABP1" 11
"PACSIN3" 1
"OMD" 19
"CATSPER1" 5
"HOXB8" 10
"OAS1" 1
"SVIL" 4
"ADCY3" 25
"NDRG2" 36
"MYCBPAP" 2
"CPVL" 5
"FAM9B" 11
"IL8" 8
"RBM7" 9
"TMPRSS4" 1
"TNFRSF1A" 9
"ACADVL" 13
"EDG8" 4
"GPR174" 16
"XKRX" 11
"DOPEY2" 24
"SDHD" 9
"OSM" 5
"OPN3" 21
"PPFIBP1" 2
"TRIM63" 30
"TCF19" 8
"GABRE" 3
"NT5E" 2
"CD83" 1
"IL18" 1
"IGFBP2" 15
"NOTCH2" 13
"SIGLEC1" 5
"CD93" 6
"SULF2" 1
"MGP" 4
"CCDC144A" 12
"PARD6A" 7
"GCH1" 12
"SLC44A5" 0
"GPRIN2" 2
"LOC401431" 2
"CPA4" 8
"MELK" 8
"IL15RA" 10
"HMBOX1" 4
"PODXL" 4
"COMTD1" 7
"MUC20" 1
"GPX2" 15
"ITK" 16
"C13orf27" 34
"TRHDE" 6
"UQCRQ" 7
"ITGB2" 5
"PARVB" 2
"LAMA1" 1
"AREG" 35
"MYC" 2
"DECR2" 2
"ZADH1" 36
"OIP5" 8
"SPIC" 10
"PSCD4" 5
"CEMP1" 9
"LIN7B" 7
"LAMA3" 6
"BGN" 4
"GPR160" 9
"COCH" 3
"GPR81" 1
"APOBEC3F" 16
"SCGB1D2" 21
"GPD1L" 3
"ADAMTS17" 26
"MATN4" 6
"GPM6A" 3
"GBP4" 10
"HRASLS" 21
"MMP1" 8
"ST6GALNAC3" 6
"CA12" 2
"IL18RAP" 14
"SLAMF6" 10
"TRIM6" 1
"TP53AP1" 7
"P2RY4" 12
"SLCO1C1" 4
"SLC22A5" 2
"ASPN" 19
"CENTG2" 2
"DACT2" 2
"C4orf12" 21
"PARVG" 5
"C9orf46" 7
"TMEM16D" 9
"AP1S3" 0
"CST4" 10
"PAM" 1
"CITED2" 2
"SLC39A4" 0
"GRM3" 6
"C12orf49" 13
"FNDC4" 8
"ATP5A1" 1
"LOC388135" 1
"MMP3" 15
"C13orf31" 5
"CCL18" 14
"C3orf49" 2
"KIAA0408" 1
"F13A1" 14
"OGN" 17
"GIPC2" 27
"LOC374920" 7
"MGC35440" 1
"FAHD2B" 3
"HMHA1" 5
"FAM83B" 1
"NDUFB7" 7
"ADCYAP1" 1
"SP110" 9
"AGRN" 9
"CEP290" 23
"TLR10" 5
"SLC30A8" 12
"IAPP" 3
"GP1BB" 12
"ADHFE1" 16
"CDON" 35
"TRIM73" 9
"IGKC" 10
"TRBV3-1" 16
"BIVM" 2
"CXCL2" 1
"MAP3K15" 2
"ZMAT1" 13
"SPINK5L3" 20
"CARD10" 1
"TIAM2" 1
"FZD5" 2
"NUDT8" 22
"psiTPTE22" 12
"C20orf58" 33
"CHRDL2" 2
"HOXC10" 2
"MEOX2" 12
"ATP6V0C" 3
"TMC5" 3
"PLEKHB2" 1
"ZNF544" 1
"MPP6" 2
"KLF5" 1
"CDR1" 2
"VCX3A" 1
"FBLN2" 25
"OR4S2" 0
"ROBO4" 6
"CPEB4" 36
"MYOC" 31
"CKMT1A" 3
"THBS1" 2
"APOO" 7
"ZNF433" 24
"TNFRSF21" 2
"TMPRSS7" 0
"SPATA18" 18
"TBX3" 1
"RGS13" 5
"IMAA" 13
"HIST1H2AC" 34
"RGS22" 0
"IL25" 2
"SNCG" 1
"AMDHD1" 27
"CHEK2" 1
"C6orf142" 1
"CD247" 16
"OIT3" 6
"IFT88" 2
"DDX43" 37
"OR5D18" 3
"CETP" 2
"PDE10A" 20
"PCDHB9" 3
"RPL23AP13" 13
"GNG11" 6
"VSTM2A" 3
"SLAMF7" 10
"SEC14L2" 1
"DKFZP586H2123" 6
"HIST1H2AB" 22
"FILIP1L" 4
"LRRC1" 16
"GAS1" 17
"PRR17" 12
"LOC374569" 3
"MCF2" 31
"TACSTD1" 10
"TYR" 30
"ATP6AP2" 1
"FAM112B" 15
"FBXL16" 2
"HAO2" 27
"C3orf58" 3
"TCL1B" 7
"NBL1" 9
"ZNF550" 12
"KIAA0774" 1
"UNC5D" 9
"LIPC" 2
"DIO1" 33
"HS3ST2" 14
"CCRL1" 11
"TCEAL3" 1
"ZCCHC13" 40
"HIST1H4H" 12
"GPC3" 2
"PDGFRA" 17
"NOVA1" 1
"FZD3" 12
"FOSB" 3
"SLC27A2" 27
"KRT33A" 20
"OVOL1" 1
"PAMCI" 4
"S100A7" 11
"ZNF789" 7
"HLA-DOB" 10
"C14orf142" 23
"CALD1" 7
"UNC84B" 32
"ZNF404" 1
"TMED6" 2
"KIAA1462" 12
"PYGO1" 37
"DCN" 17
"SUCLG2" 10
"AMPD2" 9
"IFNAR2" 10
"CYB5A" 2
"KCTD3" 9
"SERPINB3" 11
"HIST3H2BB" 34
"ABCC8" 9
"C22orf36" 2
"BNC2" 1
"XKR4" 33
"STMN2" 17
"HSPC105" 3
"PCOLCE2" 3
"C3orf55" 1
"KLHDC9" 7
"C20orf96" 12
"ADAMTSL1" 1
"CCDC126" 23
"ANKRD43" 2
"ZBTB32" 10
"MGC14376" 2
"RMND1" 2
"IGKV1-5" 10
"COL1A2" 17
"SERPINA5" 2
"C19orf21" 15
"UBR4" 3
"PROCR" 1
"C20orf39" 1
"C10orf96" 11
"ZNF503" 2
"GULP1" 3
"KCNE4" 3
"DKFZp434K191" 8
"BHLHB4" 12
"CH25H" 4
"ALPL" 2
"COL12A1" 19
"FOLR3" 1
"ABLIM1" 1
"LOC338809" 26
"ISCA2" 23
"RDM1" 8
"EDG1" 6
"SOAT2" 15
"ESM1" 6
"RCN3" 25
"PTGER3" 33
"TNIK" 12
"ACTN3" 25
"MGC45922" 12
"CCNA1" 1
"BID" 5
"CXCL14" 1
"HSPB8" 2
"PRDM14" 11
"ZDHHC2" 7
"RAB42" 5
"C16orf14" 22
"CAPN3" 33
"ITLN1" 5
"EBI2" 5
"IRF1" 10
"PTPRE" 5
"NXNL2" 2
"SOX4" 13
"SH2D1A" 16
"CALB1" 3
"GJA12" 6
"JAM3" 4
"KIAA2022" 1
"MYOM1" 4
"TRPM8" 41
"MOP-1" 12
"PSG8" 1
"DIAPH2" 35
"PTPN12" 4
"CLN8" 1
"FCGR2B" 14
"ZNF454" 4
"DKFZp434B1231" 33
"CIB2" 4
"MXRA8" 1
"HRK" 22
"MAML2" 2
"C4orf31" 0
"NFATC1" 4
"SCOC" 9
"KIAA1450" 24
"AQP7P2" 3
"TAGLN2" 23
"SLC16A7" 1
"DCBLD2" 6
"DPH3" 7
"SYT10" 1
"FMO4" 2
"DRD5" 3
"KATNAL1" 1
"PAQR6" 13
"ANGPTL3" 2
"ATP11A" 2
"SLC25A5" 9
"ACRC" 13
"FAS" 1
"GLRA2" 0
"BTN3A2" 10
"CNKSR3" 2
"ARPM1" 0
"KIAA1530" 13
"C9orf150" 3
"SOD3" 1
"CYP21A2" 1
"ALDH4A1" 2
"SLC26A3" 1
"JAKMIP2" 16
"C8orf4" 1
"PTHLH" 3
"PCDHB17" 0
"CD36" 6
"PRKG2" 2
"LOC400566" 2
"ANAPC13" 23
"LOC728276" 1
"C1QTNF5" 6
"GALNT5" 15
"NAP5" 1
"LY86" 14
"FCRL3" 10
"FGB" 28
"COX17" 7
"C16orf33" 7
"FOLR1" 2
"FREQ" 24
"POU4F1" 11
"SGIP1" 4
"PRRG4" 10
"HIRA" 13
"PCDHB11" 1
"ITGA8" 4
"PRKCD" 1
"ATP13A4" 12
"ANTXR2" 25
"COL4A3" 38
"MYO10" 1
"SLC6A18" 2
"TMEM74" 1
"RUNX1" 20
"MID1" 35
"GPR64" 3
"RASEF" 2
"MYO16" 1
"DBF4" 1
"TSHZ2" 3
"LRRC31" 1
"ZNF540" 6
"LRRC43" 1
"FAM69B" 17
"NR2E1" 14
"MS4A6A" 14
"PCLO" 27
"C22orf25" 3
"GPR112" 26
"GJA4" 6
"TRPV2" 5
"SIM1" 1
"ZFHX4" 8
"ADAMTS19" 11
"ABTB2" 3
"CHL1" 3
"OR1J1" 40
"GSN" 4
"PLS1" 18
"EFNA1" 3
"ANK2" 1
"AKR7A2" 18
"FKBP10" 1
"VEGFC" 4
"ITGB6" 0
"VIM" 3
"REG1B" 2
"SAMD9L" 10
"ACTBL1" 11
"SLIT3" 6
"NPM2" 3
"MAN1C1" 1
"HSPA6" 5
"LOC388152" 1
"C10orf140" 2
"LIN7A" 24
"SPHK1" 5
"MYH11" 6
"C12orf24" 1
"MATN3" 2
"ITPR1" 2
"EBF3" 4
"GBP2" 10
"ACVR1C" 1
"TM4SF18" 39
"EBF1" 4
"TIE1" 4
"TINAG" 2
"WBSCR17" 1
"TFF2" 20
"PCDHGB2" 3
"MAP7D2" 1
"PLCD4" 3
"IQCD" 39
"SMPX" 1
"CD9" 1
"SRGN" 5
"USP53" 1
"CAMK1G" 0
"TMEM106A" 2
"CDC20" 8
"ACSL5" 10
"KIAA1274" 25
"PRUNE2" 2
"DOK6" 2
"FAM30A" 8
"SLC35B3" 9
"ACPP" 1
"LOC200261" 11
"SLC4A7" 1
"CCDC40" 1
"SCARB1" 3
"SYT14L" 2
"GOLSYN" 21
"GJB7" 11
"GREM1" 17
"QPCT" 0
"PRKAG2" 1
"C6orf154" 3
"WASF3" 1
"SPCS1" 9
"KDELR3" 24
"BUB1" 8
"AIF1" 5
"HCN3" 2
"LASP1" 9
"C6orf117" 1
"MCL1" 7
"EHBP1" 2
"C1orf113" 1
"NEB" 3
"ASGR1" 8
"CTGF" 4
"RAB17" 3
"PTPN7" 16
"TMEM154" 5
"KLHL32" 2
"PNLIPRP2" 2
"ITGB3BP" 2
"UBASH3A" 16
"SLC7A2" 21
"CLK1" 22
"HSD3B7" 1
"VDR" 1
"C16orf74" 24
"GLYATL1" 2
"DSPP" 9
"SH3RF2" 2
"RTN4" 5
"FASLG" 10
"CD163" 14
"SGPP2" 3
"GIMAP2" 14
"CD37" 5
"DPT" 17
"RGS5" 6
"ACTL8" 15
"PRKAR2B" 8
"GPR65" 14
"ALOX15B" 5
"TTR" 1
"BCMO1" 2
"DDIT4" 35
"PTGDS" 5
"BST2" 3
"C5orf25" 2
"INPP4B" 1
"TXK" 1
"HIST1H2BG" 34
"IL12RB2" 0
"UBL3" 1
"PIK3CG" 16
"CD5L" 10
"CYP3A7" 2
"KRTAP3-1" 11
"MND1" 8
"SLITRK5" 2
"TNPO3" 32
"HOXC9" 1
"ERBB3" 2
"SDC1" 2
"ATP6V1H" 3
"SYK" 5
"C13orf30" 40
"LOC388335" 8
"ACSM1" 1
"FLJ11235" 3
"CYP27A1" 2
"LEMD1" 41
"NKD2" 12
"CLU" 2
"ARMETL1" 1
"CXCL12" 1
"TFAP2C" 11
"TTTY8" 7
"IDI1" 23
"KCTD6" 23
"COMMD10" 9
"OXGR1" 1
"EHD3" 3
"KLRC3" 8
"ALDH1A1" 2
"DDEFL1" 2
"DNAH9" 12
"TNS4" 1
"NAV1" 29
"KIAA1409" 20
"C20orf26" 5
"IRX2" 21
"ANK1" 3
"PRSS23" 4
"SPNS3" 10
"PPAP2B" 6
"DBN1" 2
"WNK3" 1
"C1QB" 14
"SLC41A2" 2
"TMEM22" 3
"CBLN4" 4
"GPR172B" 6
"CFTR" 1
"VSX1" 1
"LOXL3" 29
"RTP4" 10
"KIAA0828" 1
"PAR5" 0
"CEBPA" 5
"BPHL" 18
"CD3G" 16
"TCERG1L" 7
"IL7R" 5
"RAB12" 1
"KIAA1086" 11
"LMO3" 0
"CYP2C8" 2
"C9orf24" 7
"CAP2" 2
"DSEL" 2
"DPEP2" 14
"HLA-DMA" 1
"HCRP1" 13
"ITGA11" 17
"FLJ31438" 3
"KLF15" 5
"GALNT11" 18
"MMP25" 10
"GPER" 2
"HIPK2" 22
"DDX58" 3
"ENPP6" 10
"RNF125" 16
"CASC1" 2
"SHROOM2" 1
"COL6A3" 29
"TMEFF1" 30
"PLEKHA4" 24
"SEPT1" 16
"HIST1H2BM" 34
"INDOL1" 3
"C1orf192" 0
"TBC1D2" 1
"MALAT1" 13
"PLB1" 14
"SLFN5" 5
"OVOS2" 13
"CLRN3" 2
"ARSE" 1
"GP5" 26
"BSND" 1
"SV2C" 30
"LCN2" 3
"C3orf15" 1
"CACNA2D4" 5
"COL5A1" 17
"MOAP1" 12
"F3" 21
"CCDC89" 2
"PRICKLE1" 1
"WNT5B" 17
"TAS2R38" 31
"LARS2" 3
"C3orf28" 3
"FTCD" 18
"C10orf68" 1
"MGC33657" 1
"CDKN2A" 3
"MAMDC2" 12
"TESC" 2
"JUN" 9
"AGMAT" 2
"RBP1" 1
"C4orf26" 8
"TMEM101" 1
"TRIM15" 2
"AR" 2
"ARHGEF10" 13
"INDO" 3
"SCG5" 20
"FGD6" 14
"KLHL3" 2
"URP2" 5
"ATP6V1B1" 1
"LOC100049076" 13
"CDH5" 6
"GSTT1" 0
"ACSM2B" 2
"DPYSL3" 3
"APP" 32
"GLS2" 3
"MNX1" 8
"CMTM7" 5
"NYD-SP21" 10
"SLC16A10" 2
"TMEM178" 1
"LOC441601" 11
"PTGIS" 17
"KBTBD7" 2
"KRT23" 11
"SERHL" 2
"UBC" 7
"HAPLN1" 4
"SRY" 0
"HIST1H2BF" 34
"MLC1" 16
"TNIP3" 10
"GOLT1A" 3
"UTP20" 1
"APOB48R" 5
"GLTP" 1
"ADAM12" 20
"CSPG4" 4
"ADCY7" 5
"FRAS1" 2
"SIDT1" 16
"C1RL" 36
"LYG1" 2
"HOXD11" 4
"DCLK3" 12
"TMCC3" 6
"C17orf50" 31
"RAB3IP" 21
"COX6C" 1
"PCSK1" 21
"SLC13A1" 2
"HOXA13" 28
"CXADR" 2
"BZRAP1" 13
"LIMS2" 4
"ENTPD3" 2
"SMO" 1
"PIK3R5" 40
"KRT1" 6
"FLJ22655" 6
"FPRL1" 3
"ZCCHC5" 3
"C6orf123" 5
"FLJ20160" 1
"NT5M" 22
"ANLN" 8
"MGC45491" 3
"SSTR2" 6
"CHRNA5" 11
"PNMA6A" 2
"ALDH3A2" 21
"LEPREL2" 8
"MTRR" 1
"BHMT" 2
"KIAA1383" 3
"PF4" 3
"FIGF" 7
"MAPK12" 2
"SIPA1" 23
"BTN3A1" 10
"FABP5" 1
"KBTBD3" 6
"MEIS2" 25
"P4HA3" 9
"NKX6-1" 1
"ALCAM" 1
"QPRT" 1
"SLC22A6" 27
"DNMT3B" 1
"TMEM92" 1
"ZNF334" 9
"RANBP6" 23
"BAMBI" 2
"FOXB1" 12
"NDUFA2" 7
"KCNE3" 1
"MOBKL2B" 21
"MIOX" 2
"ACOT7" 1
"RASSF5" 16
"IKZF3" 7
"C6orf91" 12
"SLC38A4" 3
"FGFR3" 2
"HES7" 12
"HINT3" 9
"FLJ35880" 11
"C1orf129" 0
"SULT1C2" 3
"KDELC1" 1
"CHI3L1" 0
"VTCN1" 3
"KIF2A" 20
"RARB" 36
"HIST1H1A" 3
"ZNF702" 9
"TCF4" 4
"APOBEC3B" 8
"C12orf59" 2
"PAEP" 8
"KCNJ13" 3
"CPAMD8" 0
"OR52E2" 12
"PBX1" 6
"PXMP2" 18
"ZNF711" 3
"NEK6" 2
"HEXIM1" 22
"SULT1A2" 12
"ARHGEF16" 3
"C9orf103" 18
"MGC21881" 12
"PROX1" 30
"PPP1R1B" 1
"RPE65" 0
"SNAI1" 19
"C14orf178" 26
"GC" 10
"IER3" 7
"LOC285908" 13
"MGC31957" 6
"MOSPD1" 9
"C21orf49" 2
"FANCA" 8
"BFSP2" 2
"LOC441046" 1
"GLDN" 1
"TTC30B" 39
"EGF" 1
"MGC16121" 13
"LCE2D" 12
"ABCC2" 2
"C6orf168" 7
"LRRC56" 1
"THY1" 4
"KIT" 1
"TBC1D8" 7
"EPHA7" 1
"SVIP" 9
"MARVELD3" 3
"KRTAP1-5" 11
"LOC283514" 26
"GALNT2" 20
"REPS2" 2
"FAM78A" 5
"FCGR3A" 14
"H2AFY2" 3
"RNF150" 1
"CD200" 2
"CA5A" 15
"SGK2" 3
"PIK3C2G" 1
"IMPA2" 8
"MSR1" 14
"SLC17A4" 27
"NET1" 7
"NPY1R" 19
"CHDH" 18
"LGALS12" 20
"ACE2" 2
"CD79B" 6
"AADACL1" 10
"IRS2" 18
"LUZP2" 0
"ZNF514" 13
"KCNMB3" 2
"CAND2" 3
"BCL6" 35
"TPD52L1" 7
"OR3A1" 26
"C22orf9" 5
"RAB25" 1
"PCTK3" 2
"ENPP2" 6
"ALG11" 9
"USMG5" 7
"CEP68" 4
"ZIC3" 11
"FZD10" 2
"ATP6V1E1" 1
"MCTP2" 1
"LOH3CR2A" 4
"SLC9A3R2" 4
"TIMP1" 29
"PFN4" 4
"TPST2" 27
"AQP6" 1
"KCNIP1" 1
"UBXD3" 2
"NUDT16" 1
"GPT" 2
"PDK4" 4
"ELL3" 4
"NNMT" 1
"RHBDL1" 12
"FILIP1" 6
"FLJ21438" 16
"CREB3L4" 1
"COLEC12" 2
"FBXO30" 1
"TNFRSF25" 9
"SLC2A1" 3
"LSAMP" 1
"SGK" 2
"CCR7" 5
"ZIK1" 1
"ANGPTL1" 1
"FHOD3" 1
"PSG7" 1
"P2RY14" 6
"ZNF33B" 2
"MOCS1" 16
"IGSF21" 3
"GLCCI1" 1
"COX6A1" 7
"CD14" 14
"ABCC9" 4
"EMCN" 6
"BLNK" 1
"DOC2A" 2
"GPC4" 0
"PPP1R13L" 3
"BPGM" 3
"HMOX1" 1
"FLT1" 6
"CLEC4D" 3
"GALNTL4" 1
"ODZ3" 2
"CENPE" 8
"IFNA7" 0
"LOC57228" 1
"GATA3" 15
"PIGH" 23
"FLJ45803" 23
"C11orf52" 21
"PLXNA4B" 7
"FAAH2" 1
"TRPC5" 0
"TEP1" 10
"GSTM1" 7
"CES3" 3
"THEM5" 12
"PGF" 3
"ISLR" 17
"FLJ35767" 15
"POSTN" 17
"FLJ11506" 32
"CYP27B1" 1
"RHOU" 0
"TCEAL7" 6
"TMEM166" 1
"MGC29506" 15
"TNFSF11" 3
"MYL3" 18
"ADAM28" 5
"NRL" 35
"FLJ36208" 1
"MYLK" 4
"CYP4F2" 8
"PRIMA1" 20
"ARL4D" 3
"SH3BP5" 4
"GPBAR1" 10
"ACSBG1" 2
"WNT2" 1
"HIST1H4D" 12
"SORCS3" 3
"TMIGD1" 2
"PDGFA" 1
"NAPSA" 2
"NAT2" 2
"CLSTN3" 2
"GBP1" 10
"CEP55" 8
"KRT20" 11
"HLA-DPB1" 1
"MGAT4C" 11
"CTSE" 10
"TUSC3" 1
"KRTAP4-4" 26
"CD163L1" 3
"EVI2B" 10
"NLRP11" 2
"F2R" 25
"MAP2K7" 32
"HYAL4" 1
"TMEM38B" 8
"PDE7A" 3
"CCDC56" 5
"MMP26" 1
"HLA-G" 10
"PMAIP1" 1
"RSBN1" 3
"TRPC6" 6
"ARPC1B" 5
"DMRT2" 1
"GLDC" 1
"PLA2G7" 5
"DLGAP3" 12
"HIST2H2AA3" 34
"CXorf21" 5
"SOCS1" 2
"WWC3" 9
"LHFP" 4
"C21orf7" 38
"C7orf55" 25
"VWC2" 3
"C20orf103" 8
"SAA1" 28
"NR0B2" 3
"RAB11FIP1" 1
"ATAD4" 3
"PCDH17" 6
"LOC286526" 1
"TDRD6" 10
"OAZ3" 1
"PKIA" 1
"KRT19" 24
"ENO1" 2
"OR5B17" 0
"STK19" 32
"SLC39A8" 2
"GLI2" 25
"MAP1LC3A" 1
"C6orf145" 2
"SLC10A5" 26
"SLN" 28
"NLRP1" 13
"SNFT" 1
"PTPRM" 1
"SSPN" 1
"SELV" 11
"GPR120" 10
"DOK2" 10
"ACACB" 1
"ASPHD2" 1
"FCGR1A" 14
"DLC1" 4
"SELM" 3
"SPRY4" 4
"NMU" 8
"BOC" 4
"ELTD1" 6
"RGS17" 41
"ZNF671" 1
"IL1B" 5
"REN" 21
"NSUN7" 1
"BRS3" 27
"SLCO5A1" 26
"ATP8B3" 3
"PFDN4" 22
"UNQ9368" 1
"LOC55908" 28
"CPT1C" 3
"TAF15" 32
"HAMP" 41
"PCDHB5" 0
"ELMO3" 9
"ZNF91" 1
"BSPRY" 1
"PMP22" 1
"tcag7.1136" 2
"MTL5" 1
"LIMK1" 8
"LRAT" 3
"IL18R1" 7
"GLB1" 7
"MARCH11" 1
"PLAC1L" 3
"ARMCX4" 0
"CTXN3" 21
"MOCS2" 9
"CYBRD1" 17
"TCN2" 2
"CDA" 1
"TMEM88" 6
"ZFY" 37
"TAS2R50" 3
"CYFIP2" 1
"TEX11" 2
"CEBPE" 3
"OLIG2" 0
"AMIGO2" 1
"TMEM26" 2
"ITIH4" 24
"ADARB2" 1
"C1orf104" 2
"REGL" 0
"INSIG1" 1
"SYNGR1" 7
"TEX15" 3
"CYP1B1" 20
"SLC19A2" 2
"C9" 1
"ART5" 1
"TMTC2" 1
"STEAP1" 2
"RPL39L" 2
"C3orf14" 9
"TEX264" 3
"C20orf175" 7
"SLC5A11" 2
"ADRA2C" 3
"C6orf114" 4
"ZPLD1" 6
"MYO1B" 4
"FGL2" 1
"CEP70" 1
"CYBA" 5
"MPZL2" 2
"KIAA1881" 3
"ANXA1" 5
"FRMD3" 4
"SUSD5" 2
"C17orf67" 29
"NDUFA6" 3
"BAI3" 4
"AK3" 1
"RAB3C" 6
"BIK" 1
"TRIM22" 1
"CDH13" 4
"B4GALNT4" 8
"MDGA2" 11
"SAMD3" 10
"GPR116" 8
"ZNF219" 1
"CD33" 5
"GPX7" 1
"BASP1" 5
"STX2" 1
"PHACTR3" 0
"LRRC8C" 25
"ATF3" 3
"C1QL3" 2
"WDR54" 1
"ANKRD15" 7
"GDF6" 4
"DPP4" 2
"KLHL23" 4
"APOC3" 15
"APEH" 3
"TMEM159" 2
"CHST1" 4
"LGALS1" 38
"FLJ40504" 3
"COL15A1" 4
"EVC2" 7
"AFG3L2" 1
"GSTA4" 2
"USP49" 30
"YEATS2" 7
"HNRPM" 22
"FGG" 28
"CLEC2B" 5
"EVI1" 1
"MUC1" 2
"PNMA5" 2
"MAEL" 2
"LBP" 28
"SEC31B" 13
"AICDA" 1
"RNF180" 1
"SLC4A3" 6
"ADAMTS9" 1
"C9orf66" 2
"IFITM5" 12
"PODXL2" 3
"COL21A1" 4
"NTNG2" 10
"RAI14" 3
"LRFN3" 1
"TNNI3" 6
"SGCB" 18
"PPAPDC3" 4
"FGF20" 1
"WDR88" 3
"HOXB13" 8
"C9orf128" 1
"CALCA" 1
"CXCL11" 10
"PSCD1" 9
"MGC45438" 3
"ZP1" 20
"TRIM55" 2
"PRSS35" 19
"SCRG1" 17
"DUSP26" 1
"C1orf51" 8
"LITAF" 1
"VILL" 3
"ELOVL7" 36
"LOC644186" 12
"CHST13" 2
"WDR40B" 0
"NKG7" 10
"EMP1" 4
